gene_name	label
SLC25A19	0
GRB2	0
CASKIN2	0
TSEN54	0
LLGL2	0
MYO15B	0
RECQL5	0
SAP30BP	0
ITGB4	0
GALK1	0
UNK	0
UNC13D	0
WBP2	0
TRIM47	0
TRIM65	0
MRPL38	0
FBF1	0
ACOX1	0
CDK3	0
EVPL	1
SRP68	0
ZACN	0
GALR2	0
EXOC7	0
FOXJ1	0
RNF157	-1
QRICH2	0
SPHK1	0
UBE2O	0
AANAT	0
RHBDF2	0
CYGB	0
PRCD	0
ST6GALNAC2	0
ST6GALNAC1	0
MXRA7	0
JMJD6	0
METTL23	0
SRSF2	1
MFSD11	-1
MGAT5B	0
SEC14L1	0
TNRC6C	0
TMC6	0
TMC8	0
C17orf99	0
SYNGR2	0
TK1	0
AFMID	-1
BIRC5	1
TMEM235	-1
SOCS3	0
PGS1	0
DNAH17	0
CYTH1	0
USP36	0
TIMP2	0
LGALS3BP	0
CANT1	0
C1QTNF1	0
ENGASE	0
RBFOX3	0
ENPP7	0
CBX2	0
CBX8	0
CBX4	0
TBC1D16	0
CCDC40	0
GAA	0
EIF4A3	0
CARD14	0
SGSH	0
SLC26A11	0
RNF213	0
ENDOV	-1
NPTX1	0
RPTOR	0
CHMP6	0
BAIAP2	0
AATK	0
SLC38A10	0
ACTG1	0
FSCN2	0
NPLOC4	0
OXLD1	0
CCDC137	0
HGS	0
SLC25A10	0
GCGR	0
P4HB	0
ARHGDIA	0
ALYREF	0
ANAPC11	0
PCYT2	0
SIRT7	0
ASPSCR1	0
LRRC45	-1
RAC3	0
RFNG	0
GPS1	0
DUS1L	-1
CCDC57	-1
SLC16A3	0
CSNK1D	0
SECTM1	0
TEX19	0
OGFOD3	0
NARF	0
FOXK2	0
WDR45B	0
RAB40B	-1
FN3KRP	0
FN3K	0
TBCD	0
ZNF750	0
B3GNTL1	0
METRNL	0
USP14	0
THOC1	0
COLEC12	0
CLUL1	0
TYMS	1
ENOSF1	0
YES1	0
METTL4	0
NDC80	0
SMCHD1	0
EMILIN2	0
LPIN2	0
MYOM1	0
MYL12A	0
MYL12B	0
TGIF1	0
DLGAP1	0
ZBTB14	0
EPB41L3	0
TMEM200C	-1
L3MBTL4	0
ARHGAP28	0
LAMA1	0
LRRC30	-1
PTPRM	0
RAB12	0
NDUFV2	0
ANKRD12	0
TWSG1	0
RALBP1	0
PPP4R1	0
RAB31	0
TXNDC2	0
VAPA	0
APCDD1	0
NAPG	0
PIEZO2	0
GNAL	0
CHMP1B	0
MPPE1	0
IMPA2	0
ANKRD62	-1
TUBB6	0
AFG3L2	0
SPIRE1	0
PSMG2	0
CEP76	0
PTPN2	0
SEH1L	0
CEP192	0
LDLRAD4	0
FAM210A	0
RNMT	0
MC2R	0
ZNF519	-1
POTEC	-1
ANKRD30B	0
ROCK1	0
GREB1L	0
ESCO1	0
SNRPD1	0
ABHD3	0
MIB1	0
GATA6	0
CTAGE1	0
RBBP8	1
CABLES1	0
TMEM241	0
NPC1	0
ANKRD29	0
LAMA3	0
TTC39C	-1
CABYR	0
OSBPL1A	0
IMPACT	0
HRH4	0
ZNF521	0
SS18	0
PSMA8	0
TAF4B	0
KCTD1	0
AQP4	0
CHST9	0
CDH2	0
DSC3	0
DSC2	0
DSC1	0
DSG1	0
DSG4	0
DSG3	0
DSG2	0
TTR	0
B4GALT6	0
SLC25A52	0
TRAPPC8	0
RNF138	0
MEP1B	0
KLHL14	0
CCDC178	-1
ASXL3	0
NOL4	0
DTNA	0
MAPRE2	0
ZNF397	0
ZSCAN30	-1
ZNF24	0
ZNF396	0
INO80C	0
GALNT1	0
C18orf21	-1
RPRD1A	0
SLC39A6	0
ELP2	0
MOCOS	0
FHOD3	0
TPGS2	0
KIAA1328	0
CELF4	0
PIK3C3	0
RIT2	0
SYT4	0
SETBP1	1
SLC14A2	0
SLC14A1	0
SIGLEC15	0
EPG5	0
PSTPIP2	0
HAUS1	0
C18orf25	0
RNF165	-1
LOXHD1	0
ST8SIA5	0
PIAS2	0
KATNAL2	0
HDHD2	-1
IER3IP1	0
SMAD2	0
ZBTB7C	0
CTIF	0
SMAD7	0
DYM	0
C18orf32	0
LIPG	0
ACAA2	0
MYO5B	0
MBD1	0
CXXC1	0
SKA1	0
MAPK4	0
MRO	0
ME2	0
ELAC1	0
SMAD4	0
MEX3C	0
DCC	0
MBD2	0
POLI	0
STARD6	0
C18orf54	0
DYNAP	0
RAB27B	0
CCDC68	0
TCF4	0
TXNL1	0
WDR7	0
BOD1L2	-1
ST8SIA3	0
ONECUT2	0
FECH	0
ATP8B1	0
NEDD4L	0
ALPK2	-1
MALT1	0
ZNF532	0
SEC11C	0
GRP	0
RAX	0
CPLX4	0
LMAN1	0
CCBE1	0
PMAIP1	0
MC4R	0
CDH20	0
RNF152	0
PIGN	0
TNFRSF11A	0
ZCCHC2	0
PHLPP1	0
BCL2	1
KDSR	0
VPS4B	0
SERPINB5	0
SERPINB12	0
SERPINB13	0
SERPINB4	0
SERPINB3	0
SERPINB7	0
SERPINB2	1
SERPINB10	1
HMSD	0
SERPINB8	0
CDH7	0
CDH19	0
DSEL	0
TMX3	0
CCDC102B	-1
DOK6	0
CD226	0
RTTN	0
SOCS6	0
CBLN2	0
NETO1	0
FBXO15	0
TIMM21	0
CYB5A	0
CNDP2	0
CNDP1	0
ZNF407	0
ZADH2	-1
TSHZ1	0
SMIM21	-1
ZNF516	0
ZNF236	0
MBP	1
GALR1	0
SALL3	0
ATP9B	0
NFATC1	0
CTDP1	0
KCNG2	0
HSBP1L1	-1
TXNL4A	0
ADNP2	0
PARD6G	0
OR4F17	-1
MIER2	0
THEG	0
SHC2	0
ODF3L2	-1
CDC34	0
GZMM	0
BSG	0
POLRMT	0
RNF126	0
PRSS57	-1
PALM	0
MISP	0
PTBP1	0
AZU1	0
ELANE	1
MED16	0
R3HDM4	0
ARID3A	0
GRIN3B	0
TMEM259	0
CNN2	0
ABCA7	0
POLR2E	0
GPX4	1
SBNO2	0
STK11	0
MIDN	0
CIRBP	0
NDUFS7	0
GAMT	0
DAZAP1	0
RPS15	0
APC2	0
C19orf25	-1
PCSK4	0
ADAMTSL5	-1
PLK5	0
MBD3	0
UQCR11	0
TCF3	1
ONECUT3	0
ATP8B3	0
REXO1	0
ABHD17A	0
SCAMP4	0
CSNK1G2	0
BTBD2	0
MKNK2	0
MOB3A	0
IZUMO4	0
AP3D1	0
DOT1L	0
PLEKHJ1	0
SF3A2	0
JSRP1	0
OAZ1	0
LSM7	0
TMPRSS9	0
TIMM13	0
LMNB2	0
GADD45B	0
GNG7	0
DIRAS1	0
SLC39A3	0
THOP1	0
ZNF554	-1
ZNF555	0
ZNF556	-1
ZNF57	-1
ZNF77	0
TLE6	0
TLE2	0
GNA11	0
GNA15	0
S1PR4	0
NCLN	0
CELF5	0
NFIC	0
FZR1	0
MFSD12	0
C19orf71	-1
HMG20B	0
GIPC3	0
TBXA2R	0
CACTIN	0
PIP5K1C	0
TJP3	0
APBA3	0
MRPL54	0
RAX2	0
MATK	0
ZFR2	0
ATCAY	0
NMRK2	0
EEF2	0
PIAS4	0
ZBTB7A	0
MAP2K2	0
CREB3L3	0
SIRT6	0
ANKRD24	-1
SHD	0
TMIGD2	0
FSD1	0
STAP2	0
MPND	-1
SH3GL1	0
CHAF1A	0
UBXN6	0
PLIN4	0
PLIN5	0
LRG1	0
SEMA6B	0
DPP9	0
FEM1A	0
TICAM1	0
PLIN3	0
ARRDC5	-1
KDM4B	0
PTPRS	0
ZNRF4	0
SAFB2	0
SAFB	0
RPL36	0
LONP1	0
CATSPERD	0
PRR22	0
DUS3L	0
NRTN	0
FUT6	0
FUT3	0
FUT5	0
NDUFA11	0
VMAC	0
CAPS	0
RANBP3	0
RFX2	0
ACSBG2	0
MLLT1	1
ACER1	0
ALKBH7	0
GTF2F1	0
KHSRP	0
SLC25A41	0
SLC25A23	0
DENND1C	0
TUBB4A	0
TNFSF9	0
CD70	1
TNFSF14	0
C3	1
GPR108	0
TRIP10	0
SH2D3A	0
VAV1	0
ZNF557	-1
INSR	0
ARHGEF18	0
PEX11G	0
ZNF358	-1
PNPLA6	0
CAMSAP3	0
XAB2	0
PET100	0
PCP2	0
STXBP2	0
TRAPPC5	-1
FCER2	1
CLEC4G	0
CD209	0
CLEC4M	0
EVI5L	-1
LRRC8E	0
MAP2K7	0
TIMM44	0
ELAVL1	0
CCL25	0
FBN3	0
CERS4	0
NDUFA7	0
KANK3	0
ANGPTL4	0
RAB11B	0
HNRNPM	0
PRAM1	0
ZNF414	-1
MYO1F	0
ADAMTS10	0
ACTL9	0
OR2Z1	0
ZNF558	-1
MBD3L1	0
MUC16	0
OR1M1	-1
OR7G2	0
OR7G1	-1
OR7G3	-1
ZNF317	0
OR7D2	-1
OR7D4	0
OR7E24	-1
ZNF699	0
ZNF559	0
ZNF266	0
ZNF560	0
ZNF426	0
ZNF121	0
ZNF561	-1
ZNF562	-1
ZNF846	-1
FBXL12	0
OLFM2	0
COL5A3	0
RDH8	0
PPAN-P2RY11	-1
P2RY11	0
EIF3G	0
DNMT1	1
S1PR2	0
MRPL4	0
ICAM1	1
ICAM4	0
ICAM5	0
ZGLP1	0
ICAM3	0
TYK2	0
CDC37	0
PDE4A	0
KEAP1	0
S1PR5	0
ATG4D	0
KRI1	0
CDKN2D	0
AP1M2	0
SLC44A2	0
ILF3	0
DNM2	1
TMED1	0
CARM1	0
YIPF2	0
SMARCA4	0
LDLR	0
SPC24	0
KANK2	0
DOCK6	0
TSPAN16	0
RAB3D	0
TMEM205	0
CCDC159	-1
SWSAP1	0
EPOR	1
RGL3	0
CCDC151	-1
PRKCSH	0
ELAVL3	0
ZNF653	0
ECSIT	0
CNN1	0
ELOF1	0
ZNF627	0
ACP5	0
ZNF823	-1
ZNF441	-1
ZNF491	-1
ZNF440	-1
ZNF439	0
ZNF69	0
ZNF700	-1
ZNF763	0
ZNF433	-1
ZNF878	-1
ZNF844	-1
ZNF20	0
ZNF625	-1
ZNF136	0
ZNF44	0
ZNF563	-1
ZNF442	-1
ZNF799	-1
ZNF443	0
ZNF709	-1
ZNF564	-1
ZNF490	-1
ZNF791	-1
MAN2B1	0
WDR83	0
WDR83OS	0
DHPS	0
FBXW9	0
TNPO2	0
BEST2	0
HOOK2	0
JUNB	1
PRDX2	1
RNASEH2A	0
RTBDN	0
MAST1	0
DNASE2	0
KLF1	0
GCDH	0
SYCE2	0
FARSA	0
CALR	0
RAD23A	0
GADD45GIP1	0
DAND5	0
NFIX	0
LYL1	1
TRMT1	0
NACC1	0
STX10	0
IER2	0
CACNA1A	0
CCDC130	0
MRI1	0
C19orf53	0
ZSWIM4	-1
NANOS3	0
C19orf57	-1
CC2D1A	0
PODNL1	-1
RFX1	0
IL27RA	0
PALM3	-1
PRKACA	0
ASF1B	0
DDX39A	0
PKN1	0
PTGER1	0
GIPC1	0
DNAJB1	0
TECR	0
CLEC17A	0
ZNF333	0
OR7C1	-1
OR7A5	-1
OR7A10	-1
OR7A17	-1
OR7C2	-1
SLC1A6	0
CCDC105	-1
CASP14	0
OR1I1	-1
SYDE1	0
ILVBL	0
NOTCH3	0
EPHX3	0
BRD4	0
AKAP8	0
AKAP8L	0
WIZ	-1
RASAL3	0
PGLYRP2	0
CYP4F22	0
CYP4F3	0
CYP4F12	0
OR10H2	-1
OR10H5	-1
OR10H1	-1
CYP4F2	0
CYP4F11	0
OR10H4	-1
TPM4	0
RAB8A	0
HSH2D	0
CIB3	0
FAM32A	0
AP1M1	0
KLF2	0
EPS15L1	0
CALR3	0
C19orf44	0
CHERP	0
SLC35E1	-1
MED26	0
SMIM7	-1
TMEM38A	0
NWD1	0
SIN3B	0
F2RL3	0
CPAMD8	0
HAUS8	0
MYO9B	0
USE1	0
OCEL1	0
NR2F6	0
USHBP1	0
BABAM1	0
ANKLE1	0
ABHD8	-1
ANO8	0
GTPBP3	0
PLVAP	0
BST2	0
MVB12A	-1
NXNL1	0
SLC27A1	0
PGLS	0
COLGALT1	0
UNC13A	0
MAP1S	0
FCHO1	0
B3GNT3	0
INSL3	0
JAK3	1
RPL18A	0
SLC5A5	0
CCDC124	0
ARRDC2	0
IL12RB1	0
MAST3	0
PIK3R2	0
IFI30	0
RAB3A	0
PDE4C	0
JUND	0
LSM4	0
PGPEP1	0
GDF15	0
SSBP4	0
ISYNA1	0
ELL	1
FKBP8	0
KXD1	0
UBA52	0
CRLF1	0
TMEM59L	0
KLHL26	-1
COMP	0
UPF1	0
CERS1	0
COPE	0
DDX49	0
HOMER3	0
SUGP2	0
ARMC6	-1
SLC25A42	0
TMEM161A	0
RFXANK	0
NR2C2AP	0
NCAN	0
HAPLN4	-1
TM6SF2	0
SUGP1	0
MAU2	0
GATAD2A	0
NDUFA13	0
CILP2	0
PBX4	0
GMIP	0
ATP13A1	0
ZNF101	0
ZNF14	0
ZNF506	0
ZNF253	0
ZNF93	0
ZNF682	0
ZNF90	0
ZNF486	0
ZNF737	0
ZNF626	-1
ZNF66	-1
ZNF85	0
ZNF430	-1
ZNF714	-1
ZNF431	-1
ZNF708	-1
ZNF738	-1
ZNF493	-1
ZNF429	0
ZNF100	0
ZNF43	0
ZNF208	0
ZNF257	0
ZNF676	-1
ZNF98	0
ZNF492	-1
ZNF99	0
ZNF728	-1
ZNF730	-1
ZNF91	0
ZNF675	0
ZNF681	-1
ZNF726	-1
ZNF254	0
UQCRFS1	0
VSTM2B	-1
PLEKHF1	0
C19orf12	0
CCNE1	0
URI1	0
ZNF536	0
TSHZ3	0
ZNF507	0
DPY19L3	0
ANKRD27	0
NUDT19	0
TDRD12	-1
SLC7A9	0
CEP89	0
RHPN2	0
GPATCH1	0
WDR88	-1
LRP3	0
SLC7A10	0
PEPD	0
CHST8	0
KCTD15	0
LSM14A	0
KIAA0355	-1
GPI	0
PDCD2L	0
UBA2	0
WTIP	0
SCGB2B2	0
ZNF302	0
ZNF181	0
ZNF599	-1
ZNF30	-1
ZNF792	-1
GRAMD1A	0
SCN1B	0
HPN	0
FXYD3	0
LGI4	0
FXYD7	0
FXYD5	0
FAM187B	0
LSR	1
USF2	0
HAMP	0
MAG	0
CD22	1
FFAR1	0
FFAR3	0
GPR42	0
FFAR2	0
KRTDAP	0
DMKN	0
SBSN	0
GAPDHS	0
TMEM147	0
ATP4A	0
HAUS5	0
RBM42	0
ETV2	0
UPK1A	0
ZBTB32	0
KMT2B	0
IGFLR1	0
U2AF1L4	0
PSENEN	0
LIN37	-1
HSPB6	0
ARHGAP33	0
PRODH2	0
NPHS1	0
KIRREL2	0
APLP1	0
NFKBID	0
HCST	0
SYNE4	0
CLIP3	0
WDR62	0
TBCB	0
CAPNS1	0
ZNF565	0
ZNF146	0
ZFP14	-1
ZFP82	-1
ZNF566	0
ZNF260	0
ZNF382	0
ZNF461	0
ZNF567	-1
ZNF850	-1
ZNF790	-1
ZNF345	-1
ZNF829	0
ZNF568	0
ZNF420	0
ZNF585A	0
ZNF585B	-1
ZNF383	-1
ZNF527	-1
ZNF569	0
ZNF570	-1
ZNF793	-1
ZNF540	0
ZNF571	0
ZFP30	0
ZNF781	-1
ZNF607	-1
ZNF573	0
WDR87	-1
SIPA1L3	0
DPF1	0
PPP1R14A	0
YIF1B	0
C19orf33	0
CATSPERG	0
PSMD8	0
GGN	0
SPRED3	0
FAM98C	-1
RASGRP4	0
RYR1	0
MAP4K1	1
EIF3K	0
ACTN4	0
CAPN12	0
LGALS7	0
LGALS4	1
ECH1	0
HNRNPL	0
RINL	-1
SIRT2	0
NFKBIB	1
SARS2	0
MRPS12	0
FBXO27	0
PAK4	0
NCCRP1	0
IFNL3	0
IFNL2	0
IFNL1	0
LRFN1	0
GMFG	0
SAMD4B	0
PAF1	0
ZFP36	0
PLEKHG2	0
RPS16	0
SUPT5H	0
TIMM50	0
DLL3	0
LGALS13	0
LGALS14	0
CLC	0
LEUTX	0
DYRK1B	0
FBL	0
FCGBP	0
PSMC4	0
ZNF546	0
ZNF780B	0
ZNF780A	-1
MAP3K10	0
CNTD2	-1
AKT2	0
C19orf47	0
PLD3	0
HIPK4	0
PRX	1
SERTAD1	0
SERTAD3	0
BLVRB	0
SPTBN4	0
SHKBP1	0
LTBP4	0
NUMBL	0
ITPKC	0
C19orf54	0
SNRPA	0
MIA	0
RAB4B	0
EGLN2	0
CYP2A6	0
CYP2B6	0
CYP2A13	0
CYP2F1	0
CYP2S1	0
AXL	0
HNRNPUL1	0
TGFB1	1
CCDC97	-1
TMEM91	0
B9D2	0
EXOSC5	0
BCKDHA	0
B3GNT8	0
CEACAM21	0
CEACAM4	1
CEACAM5	1
CEACAM6	1
CEACAM3	1
LYPD4	-1
DMRTC2	0
CD79A	1
ARHGEF1	0
RABAC1	0
ATP1A3	0
GRIK5	0
ZNF574	0
POU2F2	1
ZNF526	0
GSK3A	0
ERF	0
CIC	0
PAFAH1B3	0
PRR19	-1
TMEM145	-1
MEGF8	0
LIPE	0
CXCL17	0
CEACAM1	1
CEACAM8	1
PSG3	0
PSG8	0
PSG1	0
PSG6	0
PSG11	0
PSG2	0
PSG5	0
PSG4	0
PSG9	0
TEX101	0
LYPD3	0
PHLDB3	-1
ETHE1	0
ZNF575	-1
XRCC1	0
ZNF576	-1
SRRM5	-1
CADM4	0
PLAUR	0
IRGC	-1
SMG9	0
KCNN4	0
LYPD5	-1
ZNF283	-1
ZNF404	0
ZNF45	0
ZNF221	0
ZNF155	0
ZNF230	0
ZNF222	0
ZNF223	-1
ZNF284	-1
ZNF224	0
ZNF225	0
ZNF234	0
ZNF226	0
ZNF227	-1
ZNF235	0
ZNF233	-1
ZNF112	0
ZNF285	-1
ZNF229	-1
ZNF180	0
PVR	0
CEACAM19	0
CEACAM16	0
BCL3	1
CBLC	0
BCAM	0
TOMM40	0
APOC1	0
APOC4	0
APOC4-APOC2	-1
APOC2	0
CLPTM1	0
RELB	0
CLASRP	0
ZNF296	0
GEMIN7	0
MARK4	0
PPP1R37	-1
NKPD1	-1
BLOC1S3	0
CKM	0
KLC3	0
ERCC2	0
PPP1R13L	0
CD3EAP	-1
ERCC1	0
FOSB	0
RTN2	0
PPM1N	-1
VASP	0
OPA3	0
GPR4	0
EML2	0
GIPR	0
SNRPD2	0
QPCTL	-1
FBXO46	0
SIX5	0
DMPK	0
DMWD	0
RSPH6A	0
SYMPK	0
FOXA3	0
IRF2BP1	0
MYPOP	0
NANOS2	0
NOVA2	0
CCDC61	-1
IGFL4	0
IGFL3	0
IGFL2	0
HIF3A	0
PPP5C	0
CCDC8	0
CALM3	0
GNG8	-1
DACT3	0
PRKD2	0
STRN4	0
FKRP	0
SLC1A5	0
AP2S1	0
ARHGAP35	0
NPAS1	0
ZC3H4	0
SAE1	0
CCDC9	-1
C5AR1	0
C5AR2	0
DHX34	0
MEIS3	0
SLC8A2	0
KPTN	0
NAPA	0
ZNF541	-1
EHD2	0
TPRX1	0
CRX	0
SULT2A1	0
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C	0
LIG1	0
CARD8	0
ZNF114	0
CCDC114	0
EMP3	0
TMEM143	0
SYNGR4	0
KDELR1	0
GRIN2D	0
GRWD1	0
KCNJ14	0
CYTH2	0
LMTK3	-1
SULT2B1	0
SPACA4	0
RPL18	0
SPHK2	0
DBP	0
CA11	0
FUT2	0
MAMSTR	0
RASIP1	0
IZUMO1	0
FGF21	0
BCAT2	0
PLEKHA4	0
PPP1R15A	0
TULP2	0
NUCB1	0
DHDH	0
BAX	1
FTL	0
GYS1	0
RUVBL2	0
CGB2	0
CGB1	0
CGB5	0
CGB8	0
CGB7	0
NTF4	0
KCNA7	0
SNRNP70	0
LIN7B	0
C19orf73	-1
PPFIA3	0
HRC	0
TRPM4	0
SLC6A16	0
CD37	0
TEAD2	0
DKKL1	0
CCDC155	-1
PTH2	0
SLC17A7	0
PIH1D1	0
ALDH16A1	0
FLT3LG	0
RPL13A	0
FCGRT	0
NOSIP	0
PRRG2	0
PRR12	0
SCAF1	0
IRF3	0
BCL2L12	0
PRMT1	0
ADM5	-1
CPT1C	0
TSKS	0
AP2A1	0
FUZ	0
MED25	0
PTOV1	0
PNKP	0
TBC1D17	0
IL4I1	0
NUP62	0
ATF5	0
SIGLEC11	0
VRK3	0
ZNF473	0
MYH14	0
KCNC3	0
NR1H2	0
NAPSA	0
POLD1	0
SPIB	0
MYBPC2	0
FAM71E1	-1
EMC10	0
ASPDH	-1
LRRC4B	-1
SYT3	0
SHANK1	0
CLEC11A	0
GPR32	0
C19orf48	0
KLK1	0
KLK15	0
KLK3	0
KLK2	0
KLK4	0
KLK5	0
KLK6	0
KLK7	0
KLK8	0
KLK9	0
KLK10	0
KLK11	0
KLK12	0
KLK13	0
KLK14	0
SIGLEC9	1
SIGLEC7	0
CD33	1
SIGLECL1	-1
IGLON5	0
VSIG10L	0
ETFB	0
NKG7	0
LIM2	0
SIGLEC10	0
SIGLEC8	0
CEACAM18	-1
SIGLEC12	0
SIGLEC6	0
ZNF175	0
SIGLEC5	1
SIGLEC14	0
HAS1	0
FPR1	0
FPR2	0
FPR3	0
ZNF577	0
ZNF649	0
ZNF613	-1
ZNF350	0
ZNF615	0
ZNF614	-1
ZNF432	0
ZNF841	-1
ZNF616	-1
ZNF836	-1
PPP2R1A	0
ZNF766	0
ZNF480	0
ZNF610	-1
ZNF880	-1
ZNF528	0
ZNF534	-1
ZNF578	-1
ZNF808	-1
ZNF701	-1
ZNF83	0
ZNF611	-1
ZNF600	0
ZNF28	-1
ZNF468	0
ZNF320	0
ZNF816	0
ERVV-1	-1
ZNF160	0
ZNF415	-1
ZNF347	-1
ZNF665	-1
ZNF677	-1
VN1R2	-1
VN1R4	-1
ZNF845	-1
ZNF525	-1
ZNF765	-1
ZNF813	-1
ZNF331	0
DPRX	0
NLRP12	0
MYADM	0
PRKCG	0
CACNG7	0
CACNG8	0
CACNG6	0
VSTM1	0
OSCAR	0
NDUFA3	0
TFPT	0
PRPF31	0
CNOT3	1
LENG1	-1
TMC4	0
MBOAT7	0
TSEN34	0
RPS9	0
LILRB3	0
LILRA6	0
LILRB5	0
LILRB2	0
LILRA5	0
LILRA4	0
LAIR1	0
TTYH1	0
LENG8	0
LENG9	0
LAIR2	0
LILRA2	0
LILRA1	0
LILRB1	0
LILRB4	0
KIR3DL3	0
KIR2DL3	0
KIR2DL1	0
KIR2DL4	0
KIR3DL1	0
KIR3DL2	0
FCAR	0
NCR1	0
NLRP7	0
NLRP2	0
GP6	0
RDH13	0
EPS8L1	0
PPP1R12C	0
TNNT1	0
TNNI3	0
DNAAF3	0
SYT5	0
PTPRH	0
PPP6R1	0
BRSK1	0
TMEM150B	0
FAM71E2	0
IL11	0
TMEM190	-1
RPL28	0
SHISA7	0
ISOC2	0
ZNF628	0
SSC5D	0
SBK2	0
ZNF579	-1
FIZ1	0
ZNF784	-1
ZNF580	0
ZNF581	0
CCDC106	0
U2AF2	0
EPN1	0
NLRP9	0
RFPL4A	0
RFPL4AL1	-1
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
ZNF787	0
ZNF444	0
GALP	0
ZSCAN5B	-1
ZSCAN5A	0
ZNF582	0
ZNF583	-1
ZNF667	0
ZNF471	-1
ZFP28	0
ZNF470	-1
ZNF71	0
ZNF835	0
ZIM2	-1
PEG3	0
USP29	0
ZIM3	-1
DUXA	0
AURKC	0
ZNF805	-1
ZNF460	0
ZNF543	0
ZNF304	0
ZNF547	-1
ZNF548	0
ZNF17	0
ZNF749	0
VN1R1	0
ZNF772	-1
ZNF419	0
ZNF773	-1
ZNF549	-1
ZNF550	-1
ZNF416	-1
ZIK1	0
ZNF530	0
ZNF134	0
ZNF211	0
ZSCAN4	0
ZNF551	-1
ZNF154	0
ZNF671	0
ZNF776	-1
ZNF586	-1
ZNF552	-1
ZNF587B	-1
ZNF814	0
ZNF587	-1
ZNF417	-1
ZNF418	-1
C19orf18	-1
ZNF606	0
ZSCAN1	0
ZNF135	0
ZSCAN18	0
ZNF329	-1
ZNF274	0
ZNF544	0
ZNF8	0
ZSCAN22	0
A1BG	0
ZNF497	-1
ZNF837	-1
RPS5	0
ZNF584	-1
ZNF132	0
ZNF324B	-1
ZNF324	0
ZNF446	0
SLC27A5	0
ZBTB45	0
TRIM28	0
CHMP2A	0
UBE2M	0
MZF1	0
SH3YL1	0
TMEM18	0
SNTG2	0
TPO	1
PXDN	0
MYT1L	0
TRAPPC12	0
RNASEH1	0
RPS7	0
COLEC11	0
ALLC	0
SOX11	0
CMPK2	0
RSAD2	0
RNF144A	0
ID2	0
KIDINS220	0
MBOAT2	0
ASAP2	0
ITGB1BP1	0
CPSF3	0
IAH1	-1
ADAM17	0
YWHAQ	0
TAF1B	0
GRHL1	0
KLF11	0
RRM2	0
HPCAL1	0
ODC1	0
NOL10	0
ATP6V1C2	0
PDIA6	0
KCNF1	0
C2orf50	-1
ROCK2	0
E2F6	0
GREB1	0
NTSR2	0
LPIN1	0
TRIB2	0
NBAS	0
DDX1	0
MYCN	0
RAD51AP2	-1
VSNL1	0
SMC6	0
GEN1	0
MSGN1	0
KCNS3	0
RDH14	0
NT5C1B-RDH14	-1
NT5C1B	0
OSR1	0
TTC32	-1
WDR35	0
MATN3	0
SDC1	1
PUM2	0
RHOB	0
HS1BP3	0
GDF7	0
APOB	0
KLHL29	-1
ATAD2B	0
UBXN2A	0
MFSD2B	0
FKBP1B	0
TP53I3	0
FAM228A	-1
ITSN2	0
NCOA1	0
PTRHD1	0
CENPO	0
ADCY3	0
DNAJC27	0
EFR3B	0
POMC	0
DNMT3A	1
DTNB	0
ASXL2	1
KIF3C	0
RAB10	0
HADHA	0
HADHB	0
DRC1	0
OTOF	0
CIB4	0
KCNK3	0
DPYSL5	0
MAPRE3	0
TMEM214	0
AGBL5	0
OST4	0
EMILIN1	0
KHK	0
CGREF1	0
ABHD1	0
PREB	1
TCF23	0
SLC5A6	0
ATRAID	0
CAD	1
SLC30A3	0
DNAJC5G	0
TRIM54	0
MPV17	0
GTF3C2	0
EIF2B4	0
SNX17	0
ZNF513	0
PPM1G	0
NRBP1	0
KRTCAP3	0
IFT172	0
FNDC4	0
GCKR	0
C2orf16	-1
ZNF512	0
CCDC121	0
SUPT7L	0
SLC4A1AP	0
MRPL33	0
RBKS	0
FOSL2	0
PLB1	0
PPP1CB	0
SPDYA	0
TRMT61B	0
WDR43	0
CLIP4	-1
ALK	0
YPEL5	0
LBH	0
LCLAT1	0
CAPN13	0
GALNT14	0
CAPN14	0
EHD3	0
XDH	0
MEMO1	0
SPAST	0
SLC30A6	0
NLRC4	0
BIRC6	0
TTC27	0
LTBP1	0
RASGRP3	1
FAM98A	0
CRIM1	0
FEZ2	0
VIT	0
STRN	0
HEATR5B	-1
GPATCH11	-1
EIF2AK2	0
SULT6B1	0
CEBPZ	0
NDUFAF7	0
PRKD3	0
QPCT	0
CDC42EP3	0
RMDN2	0
CYP1B1	0
ATL2	0
HNRNPLL	0
GALM	0
SRSF7	0
GEMIN6	0
DHX57	0
MORN2	0
ARHGEF33	-1
SOS1	0
CDKL4	-1
MAP4K3	0
TMEM178A	-1
THUMPD2	0
SLC8A1	1
PKDCC	0
EML4	0
COX7A2L	0
KCNG3	0
MTA3	0
OXER1	0
HAAO	0
THADA	0
PLEKHH2	0
DYNC2LI1	0
ABCG5	0
ABCG8	0
LRPPRC	0
PPM1B	0
SLC3A1	1
PREPL	0
CAMKMT	0
SIX3	0
SIX2	0
SRBD1	-1
PRKCE	0
EPAS1	0
ATP6V1E2	0
RHOQ	0
CRIPT	0
SOCS5	0
TTC7A	0
CALM2	0
EPCAM	0
MSH2	1
MSH6	1
FBXO11	0
FOXN2	0
PPP1R21	0
STON1	0
STON1-GTF2A1L	-1
GTF2A1L	0
